ECO_ID,SpeciesNumber,BiomeType,GF_H,GF_W,LC_A,LC_P,PH_D,PH_E,RS_F,RS_T,PT_M,PT_U,LS_C,LS_S,LM_E,LM_L,LV_P,LV_R,SS_B,SS_U,IF_D,IF_I,OP_E,OP_H,FS_A,FS_Z,PF_C,PF_S,FT_D,FT_F,FD_D,FD_I
80428,2403.866667,Temp Forests,0.750354108,0.249645892,0.135825315,0.864174685,0.734032412,0.265967588,0.608826479,0.391173521,0.228847703,0.771152297,0.154506438,0.845493562,0.383137673,0.616862327,0.40649943,0.59350057,0.745306412,0.254693588,0.287226277,0.712773723,0.27538787,0.72461213,0.707697894,0.292302106,0.660014514,0.339985486,0.844851904,0.155148096,0.409171076,0.590828924
80429,1194.4,Temp Forests,0.859094177,0.140905823,0.161645849,0.838354151,0.596973865,0.403026135,0.333333333,0.666666667,0.198779425,0.801220575,0.129221733,0.870778267,0.38654504,0.61345496,0.423658872,0.576341128,0.834537572,0.165462428,0.273333333,0.726666667,0.325991189,0.674008811,0.631884058,0.368115942,0.593423019,0.406576981,0.902456647,0.097543353,0.427846265,0.572153735
80430,1094.4,Temp Forests,0.696682464,0.303317536,0.157212318,0.842787682,0.823161189,0.176838811,0.501199041,0.498800959,0.254850088,0.745149912,0.222760291,0.777239709,0.385982231,0.614017769,0.270375162,0.729624838,0.734499205,0.265500795,0.326497129,0.673502871,0.267460317,0.732539683,0.706304868,0.293695132,0.624172185,0.375827815,0.832268371,0.167731629,0.420463629,0.579536371
80431,2769,Temp Forests,0.856967465,0.143032535,0.216828479,0.783171521,0.713600959,0.286399041,0.278416347,0.721583653,0.227237354,0.772762646,0.163722397,0.836277603,0.440717997,0.559282003,0.403119376,0.596880624,0.8158789,0.1841211,0.31069827,0.68930173,0.284749923,0.715250077,0.685109074,0.314890926,0.61630469,0.38369531,0.902739304,0.097260696,0.467246197,0.532753803
80432,1676.466667,Temp Forests,0.851030928,0.148969072,0.25477707,0.74522293,0.679925994,0.320074006,0.285571142,0.714428858,0.253196931,0.746803069,0.18381201,0.81618799,0.431801605,0.568198395,0.393715342,0.606284658,0.795430945,0.204569055,0.325643777,0.674356223,0.285343035,0.714656965,0.681075382,0.318924618,0.606627472,0.393372528,0.89626556,0.10373444,0.486330179,0.513669821
80433,3026.4,Temp Forests,0.879690949,0.120309051,0.193925234,0.806074766,0.646732429,0.353267571,0.286363636,0.713636364,0.222616094,0.777383906,0.154862282,0.845137718,0.465147453,0.534852547,0.410284464,0.589715536,0.846672283,0.153327717,0.296658986,0.703341014,0.301786711,0.698213289,0.648759124,0.351240876,0.59620289,0.40379711,0.931034483,0.068965517,0.486017897,0.513982103
80434,2631.666667,Temp Forests,0.606070496,0.393929504,0.109698997,0.890301003,0.783333333,0.216666667,0.518607443,0.481392557,0.284994602,0.715005398,0.211328254,0.788671746,0.39460371,0.60539629,0.205789474,0.794210526,0.748126426,0.251873574,0.323449216,0.676550784,0.270881101,0.729118899,0.72592836,0.27407164,0.643416128,0.356583872,0.762994443,0.237005557,0.433410062,0.566589938
80435,799,Temp Forests,0.882787751,0.117212249,0.125707814,0.874292186,0.70669746,0.29330254,0.251612903,0.748387097,0.284776903,0.715223097,0.159699893,0.840300107,0.452950558,0.547049442,0.412147505,0.587852495,0.861554846,0.138445154,0.338636364,0.661363636,0.3,0.7,0.628162816,0.371837184,0.571122995,0.428877005,0.94261424,0.05738576,0.512903226,0.487096774
80436,4282.466667,Temp Forests,0.816223559,0.183776441,0.175468484,0.824531516,0.741218319,0.258781681,0.282431786,0.717568214,0.185875429,0.814124571,0.140788922,0.859211078,0.376943881,0.623056119,0.304021045,0.695978955,0.8393276,0.1606724,0.322755573,0.677244427,0.350983064,0.649016936,0.646885439,0.353114561,0.584294235,0.415705765,0.882387361,0.117612639,0.367978078,0.632021922
80437,1862.933333,Temp Forests,0.5,0.5,0.07717803,0.92282197,0.567039106,0.432960894,0.593457944,0.406542056,0.278085642,0.721914358,0.169855343,0.830144657,0.396352584,0.603647416,0.142370572,0.857629428,0.716459198,0.283540802,0.36023335,0.63976665,0.291221551,0.708778449,0.747349009,0.252650991,0.600289296,0.399710704,0.669916435,0.330083565,0.404483886,0.595516114
80438,320.6666667,Temp Forests,0.733870968,0.266129032,0.030054645,0.969945355,0.710059172,0.289940828,0.583892617,0.416107383,0.24600639,0.75399361,0.203804348,0.796195652,0.388059701,0.611940299,0.341991342,0.658008658,0.788770053,0.211229947,0.290858726,0.709141274,0.286863271,0.713136729,0.74863388,0.25136612,0.661202186,0.338797814,0.827868852,0.172131148,0.494565217,0.505434783
80439,1366.533333,Temp Forests,0.735682819,0.264317181,0.187823834,0.812176166,0.713004484,0.286995516,0.536412078,0.463587922,0.247175141,0.752824859,0.185161699,0.814838301,0.406384814,0.593615186,0.321713147,0.678286853,0.739485248,0.260514752,0.32767624,0.67232376,0.266708701,0.733291299,0.726167626,0.273832374,0.654993515,0.345006485,0.806696147,0.193303853,0.40747782,0.59252218
80440,3546.066667,Temp Forests,0.732611312,0.267388688,0.180080483,0.819919517,0.656906429,0.343093571,0.56372549,0.43627451,0.236920575,0.763079425,0.148848485,0.851151515,0.436502177,0.563497823,0.386725992,0.613274008,0.74639076,0.25360924,0.3125,0.6875,0.270315488,0.729684512,0.71190184,0.28809816,0.636069652,0.363930348,0.822881762,0.177118238,0.417046819,0.582953181
80441,2371.466667,Temp Forests,0.733142037,0.266857963,0.133358237,0.866641763,0.72,0.28,0.597236982,0.402763018,0.238386308,0.761613692,0.155272727,0.844727273,0.389694042,0.610305958,0.377943711,0.622056289,0.747307968,0.252692032,0.297919762,0.702080238,0.28923847,0.71076153,0.704959883,0.295040117,0.63706706,0.36293294,0.828632631,0.171367369,0.408068547,0.591931453
80443,1036.933333,Temp Forests,0.84954281,0.15045719,0.147833475,0.852166525,0.83877551,0.16122449,0.5,0.5,0.235351563,0.764648438,0.225340136,0.774659864,0.361581921,0.638418079,0.346647646,0.653352354,0.760761589,0.239238411,0.292268479,0.707731521,0.271369295,0.728630705,0.708053691,0.291946309,0.659013605,0.340986395,0.892887029,0.107112971,0.458646617,0.541353383
80444,1049.466667,Temp Forests,0.896179402,0.103820598,0.161512027,0.838487973,0.789473684,0.210526316,0.383010432,0.616989568,0.200607903,0.799392097,0.193248945,0.806751055,0.401392111,0.598607889,0.41,0.59,0.791354946,0.208645054,0.275832622,0.724167378,0.253521127,0.746478873,0.698653199,0.301346801,0.645353794,0.354646206,0.920833333,0.079166667,0.449166667,0.550833333
80445,5809.533333,Temp Forests,0.800943801,0.199056199,0.172737052,0.827262948,0.702633269,0.297366731,0.328642069,0.671357931,0.199568112,0.800431888,0.145570582,0.854429418,0.425063117,0.574936883,0.394284048,0.605715952,0.827875978,0.172124022,0.331085132,0.668914868,0.310799198,0.689200802,0.671187956,0.328812044,0.614482556,0.385517444,0.874766624,0.125233376,0.446722495,0.553277505
80446,912.8666667,Temp Forests,0.760587727,0.239412273,0.221084954,0.778915046,0.665236052,0.334763948,0.194139194,0.805860806,0.237529691,0.762470309,0.252319109,0.747680891,0.54185022,0.45814978,0.330232558,0.669767442,0.863478261,0.136521739,0.25,0.75,0.284013605,0.715986395,0.600877193,0.399122807,0.582311734,0.417688266,0.936316695,0.063683305,0.548275862,0.451724138
80501,4205.066667,Temp Forests,0.873041063,0.126958937,0.163061564,0.836938436,0.670474517,0.329525483,0.303700144,0.696299856,0.21532567,0.78467433,0.144570964,0.855429036,0.445716154,0.554283846,0.395782644,0.604217356,0.841285888,0.158714112,0.311161921,0.688838079,0.33320008,0.66679992,0.649604661,0.350395339,0.575622596,0.424377404,0.918794892,0.081205108,0.470776621,0.529223379
80502,1146,Temp Forests,0.874908021,0.125091979,0.123361604,0.876638396,0.812631579,0.187368421,0.342245989,0.657754011,0.197012138,0.802987862,0.229902329,0.770097671,0.435353535,0.564646465,0.331864905,0.668135095,0.821454813,0.178545187,0.274774775,0.725225225,0.236725664,0.763274336,0.678358209,0.321641791,0.629323308,0.370676692,0.956360947,0.043639053,0.471196455,0.528803545
80503,1257.133333,Temp Forests,0.860354223,0.139645777,0.156944444,0.843055556,0.620734908,0.379265092,0.318240621,0.681759379,0.1910299,0.8089701,0.129346314,0.870653686,0.383095499,0.616904501,0.415881561,0.584118439,0.838004101,0.161995899,0.27259986,0.72740014,0.331947332,0.668052668,0.629043359,0.370956641,0.585451977,0.414548023,0.90890411,0.09109589,0.426510989,0.573489011
80504,2067.266667,Temp Forests,0.880082988,0.119917012,0.160899654,0.839100346,0.694382022,0.305617978,0.301886792,0.698113208,0.226868792,0.773131208,0.163334751,0.836665249,0.405996252,0.594003748,0.377036462,0.622963538,0.818864775,0.181135225,0.310121107,0.689878893,0.291631799,0.708368201,0.679139785,0.320860215,0.613597973,0.386402027,0.916701374,0.083298626,0.464599916,0.535400084
80505,482.4,Temp Forests,0.846975089,0.153024911,0.087591241,0.912408759,0.856521739,0.143478261,0.504065041,0.495934959,0.196202532,0.803797468,0.245931284,0.754068716,0.353221957,0.646778043,0.34375,0.65625,0.78113879,0.21886121,0.283636364,0.716363636,0.264758497,0.735241503,0.707052441,0.292947559,0.672760512,0.327239488,0.899280576,0.100719424,0.47037702,0.52962298
80507,292.6666667,Temp Forests,0.775675676,0.224324324,0.103225806,0.896774194,0.65,0.35,0.141176471,0.858823529,0.160305344,0.839694656,0.295652174,0.704347826,0.506276151,0.493723849,0.37007874,0.62992126,0.893442623,0.106557377,0.21875,0.78125,0.274932615,0.725067385,0.584022039,0.415977961,0.63172043,0.36827957,0.954545455,0.045454545,0.556149733,0.443850267
80508,189.8666667,Temp Forests,0.721461187,0.278538813,0.193396226,0.806603774,0.877358491,0.122641509,0.337837838,0.662162162,0.292079208,0.707920792,0.259090909,0.740909091,0.566666667,0.433333333,0.345794393,0.654205607,0.864864865,0.135135135,0.371428571,0.628571429,0.166666667,0.833333333,0.627906977,0.372093023,0.602739726,0.397260274,0.931818182,0.068181818,0.431818182,0.568181818
80509,2778.866667,Temp Forests,0.690793459,0.309206541,0.086956522,0.913043478,0.68592437,0.31407563,0.501014199,0.498985801,0.275524476,0.724475524,0.194168734,0.805831266,0.438915858,0.561084142,0.221638655,0.778361345,0.790254237,0.209745763,0.302801385,0.697198615,0.290421928,0.709578072,0.667782172,0.332217828,0.579029247,0.420970753,0.835970785,0.164029215,0.502292877,0.497707123
80510,1059.533333,Temp Forests,0.823244552,0.176755448,0.103075644,0.896924356,0.705494505,0.294505495,0.597449909,0.402550091,0.221366699,0.778633301,0.165309446,0.834690554,0.389913899,0.610086101,0.437830688,0.562169312,0.766881029,0.233118971,0.277276456,0.722723544,0.256658596,0.743341404,0.734375,0.265625,0.695152013,0.304847987,0.871359223,0.128640777,0.432258065,0.567741935
80511,1577.866667,Temp Forests,0.744738262,0.255261738,0.114845938,0.885154062,0.758273381,0.241726619,0.618541033,0.381458967,0.231617647,0.768382353,0.170865279,0.829134721,0.36497545,0.63502455,0.390652557,0.609347443,0.747157553,0.252842447,0.294084821,0.705915179,0.271604938,0.728395062,0.712637363,0.287362637,0.667768595,0.332231405,0.842105263,0.157894737,0.421137339,0.578862661
80513,711.4666667,Temp Forests,0.823529412,0.176470588,0.298734177,0.701265823,0.548611111,0.451388889,0.206521739,0.793478261,0.291666667,0.708333333,0.16507177,0.83492823,0.47920434,0.52079566,0.310513447,0.689486553,0.841854935,0.158145065,0.308062575,0.691937425,0.323059361,0.676940639,0.607017544,0.392982456,0.557783019,0.442216981,0.921322691,0.078677309,0.533411489,0.466588511
80514,2308.733333,Temp Forests,0.596330275,0.403669725,0.066062665,0.933937335,0.532738095,0.467261905,0.54058193,0.45941807,0.246812012,0.753187988,0.16703869,0.83296131,0.490398818,0.509601182,0.245781777,0.754218223,0.757910228,0.242089772,0.314318976,0.685681024,0.31547396,0.68452604,0.679572271,0.320427729,0.604463255,0.395536745,0.773417253,0.226582747,0.482540862,0.517459138
80515,460.6666667,Temp Forests,0.786618445,0.213381555,0.134020619,0.865979381,0.717821782,0.282178218,0.201005025,0.798994975,0.252796421,0.747203579,0.182640145,0.817359855,0.453551913,0.546448087,0.329457364,0.670542636,0.870503597,0.129496403,0.315589354,0.684410646,0.262969589,0.737030411,0.645454545,0.354545455,0.565377532,0.434622468,0.910071942,0.089928058,0.518850987,0.481149013
80516,3685.266667,Temp Forests,0.626951331,0.373048669,0.074616293,0.925383707,0.570644719,0.429355281,0.547321429,0.452678571,0.25950026,0.74049974,0.175729288,0.824270712,0.457940992,0.542059008,0.224909747,0.775090253,0.759835316,0.240164684,0.31436837,0.68563163,0.291210072,0.708789928,0.709061638,0.290938362,0.604695281,0.395304719,0.777496549,0.222503451,0.474111911,0.525888089
80517,364.2666667,Temp Forests,0.71728972,0.28271028,0.104265403,0.895734597,0.917808219,0.082191781,0.519736842,0.480263158,0.28032345,0.71967655,0.210023866,0.789976134,0.423398329,0.576601671,0.188340807,0.811659193,0.789719626,0.210280374,0.298543689,0.701456311,0.272941176,0.727058824,0.688679245,0.311320755,0.534146341,0.465853659,0.853427896,0.146572104,0.495260664,0.504739336
80518,4214.066667,Temp Forests,0.622379032,0.377620968,0.092339545,0.907660455,0.64427727,0.35572273,0.536356529,0.463643471,0.274171584,0.725828416,0.195607553,0.804392447,0.400263852,0.599736148,0.189180328,0.810819672,0.774843781,0.225156219,0.315080034,0.684919966,0.287897311,0.712102689,0.692619627,0.307380373,0.594102886,0.405897114,0.777980535,0.222019465,0.483673469,0.516326531
80519,1693.933333,Temp Forests,0.900199601,0.099800399,0.115525353,0.884474647,0.768292683,0.231707317,0.447567568,0.552432432,0.171284635,0.828715365,0.19301848,0.80698152,0.43902439,0.56097561,0.42032967,0.57967033,0.79509018,0.20490982,0.272216547,0.727783453,0.229844767,0.770155233,0.678535097,0.321464903,0.672988211,0.327011789,0.95173454,0.04826546,0.472626821,0.527373179
80520,1209.466667,Temp Forests,0.845545977,0.154454023,0.17264574,0.82735426,0.666253102,0.333746898,0.374201788,0.625798212,0.206334842,0.793665158,0.142962417,0.857037583,0.400852878,0.599147122,0.416267943,0.583732057,0.814574315,0.185425685,0.29985119,0.70014881,0.244868035,0.755131965,0.716981132,0.283018868,0.695103858,0.304896142,0.887283237,0.112716763,0.460592914,0.539407086
80521,463.1333333,Temp Forests,0.757798165,0.242201835,0.119544592,0.880455408,0.791262136,0.208737864,0.260869565,0.739130435,0.258581236,0.741418764,0.26394052,0.73605948,0.340425532,0.659574468,0.186770428,0.813229572,0.815693431,0.184306569,0.320075758,0.679924242,0.245387454,0.754612546,0.70295203,0.29704797,0.634831461,0.365168539,0.86996337,0.13003663,0.512867647,0.487132353
80601,1743.733333,Boreal Taiga,0.88592233,0.11407767,0.112985685,0.887014315,0.771812081,0.228187919,0.456211813,0.543788187,0.158181818,0.841818182,0.192729084,0.807270916,0.443140132,0.556859868,0.438898451,0.561101549,0.789601555,0.210398445,0.26281407,0.73718593,0.213691932,0.786308068,0.676673228,0.323326772,0.688279302,0.311720698,0.93902439,0.06097561,0.46,0.54
80602,503.3333333,Boreal Taiga,0.935323383,0.064676617,0.108108108,0.891891892,0.510729614,0.489270386,0.382059801,0.617940199,0.170168067,0.829831933,0.105351171,0.894648829,0.481605351,0.518394649,0.514084507,0.485915493,0.83277592,0.16722408,0.224662162,0.775337838,0.366438356,0.633561644,0.586956522,0.413043478,0.565365025,0.434634975,0.953410982,0.046589018,0.390365449,0.609634551
80603,589.4666667,Boreal Taiga,0.871201158,0.128798842,0.087218045,0.912781955,0.666666667,0.333333333,0.49132948,0.50867052,0.161172161,0.838827839,0.170305677,0.829694323,0.386516854,0.613483146,0.458852868,0.541147132,0.769784173,0.230215827,0.258823529,0.741176471,0.21459854,0.78540146,0.680291971,0.319708029,0.691851852,0.308148148,0.936046512,0.063953488,0.47605225,0.52394775
80604,114.1333333,Boreal Taiga,0.71641791,0.28358209,0.0234375,0.9765625,0.75862069,0.24137931,0.372881356,0.627118644,0.144144144,0.855855856,0.248120301,0.751879699,0.404040404,0.595959596,0.236842105,0.763157895,0.753731343,0.246268657,0.267175573,0.732824427,0.255813953,0.744186047,0.689922481,0.310077519,0.664,0.336,0.879699248,0.120300752,0.518796992,0.481203008
80605,671.9333333,Boreal Taiga,0.861423221,0.138576779,0.059760956,0.940239044,0.676923077,0.323076923,0.505347594,0.494652406,0.127419355,0.872580645,0.174522293,0.825477707,0.458598726,0.541401274,0.459793814,0.540206186,0.75,0.25,0.258023107,0.741976893,0.171355499,0.828644501,0.690566038,0.309433962,0.73255814,0.26744186,0.952380952,0.047619048,0.476190476,0.523809524
80606,361.2666667,Boreal Taiga,0.80141844,0.19858156,0.065693431,0.934306569,0.777108434,0.222891566,0.539325843,0.460674157,0.152354571,0.847645429,0.240291262,0.759708738,0.335616438,0.664383562,0.345381526,0.654618474,0.755294118,0.244705882,0.275362319,0.724637681,0.199029126,0.800970874,0.724880383,0.275119617,0.737226277,0.262773723,0.884160757,0.115839243,0.488207547,0.511792453
80607,432.0666667,Boreal Taiga,0.809055118,0.190944882,0.064182195,0.935817805,0.771573604,0.228426396,0.502183406,0.497816594,0.228235294,0.771764706,0.201207243,0.798792757,0.356321839,0.643678161,0.320945946,0.679054054,0.794871795,0.205128205,0.279918864,0.720081136,0.289108911,0.710891089,0.718875502,0.281124498,0.652525253,0.347474747,0.846,0.154,0.47,0.53
80608,2972.133333,Boreal Taiga,0.881341601,0.118658399,0.157214223,0.842785777,0.724503311,0.275496689,0.296184131,0.703815869,0.153009181,0.846990819,0.131617009,0.868382991,0.391834571,0.608165429,0.376576577,0.623423423,0.8434758,0.1565242,0.254000582,0.745999418,0.3939308,0.6060692,0.573390558,0.426609442,0.538550058,0.461449942,0.919026048,0.080973952,0.352640545,0.647359455
80609,960.4,Boreal Taiga,0.885333333,0.114666667,0.113994439,0.886005561,0.820512821,0.179487179,0.506542056,0.493457944,0.148678414,0.851321586,0.202925046,0.797074954,0.452564103,0.547435897,0.450682853,0.549317147,0.762455516,0.237544484,0.25,0.75,0.208742194,0.791257806,0.674796748,0.325203252,0.691597415,0.308402585,0.940017905,0.059982095,0.456014363,0.543985637
80610,803.4666667,Boreal Taiga,0.881778742,0.118221258,0.114699332,0.885300668,0.790697674,0.209302326,0.361570248,0.638429752,0.202631579,0.797368421,0.165929204,0.834070796,0.373692078,0.626307922,0.353049908,0.646950092,0.818181818,0.181818182,0.316685585,0.683314415,0.24864278,0.75135722,0.698133919,0.301866081,0.647450111,0.352549889,0.922992299,0.077007701,0.423076923,0.576923077
80611,1133.733333,Boreal Taiga,0.879693487,0.120306513,0.155502392,0.844497608,0.770710059,0.229289941,0.386920981,0.613079019,0.189655172,0.810344828,0.181533646,0.818466354,0.423452769,0.576547231,0.394566624,0.605433376,0.78041316,0.21958684,0.287183544,0.712816456,0.248851455,0.751148545,0.704422033,0.295577967,0.661150512,0.338849488,0.921052632,0.078947368,0.442812983,0.557187017
80801,373.8,Grasslands,0.823399558,0.176600442,0.292056075,0.707943925,0.881188119,0.118811881,0.2,0.8,0.237951807,0.762048193,0.29478458,0.70521542,0.46,0.54,0.350574713,0.649425287,0.856521739,0.143478261,0.251732102,0.748267898,0.266666667,0.733333333,0.637744035,0.362255965,0.660869565,0.339130435,0.935622318,0.064377682,0.529157667,0.470842333
80802,120.3333333,Grasslands,0.84137931,0.15862069,0.045112782,0.954887218,0.79245283,0.20754717,0.192982456,0.807017544,0.2,0.8,0.291666667,0.708333333,0.382978723,0.617021277,0.15625,0.84375,0.881944444,0.118055556,0.328571429,0.671428571,0.188811189,0.811188811,0.743055556,0.256944444,0.609929078,0.390070922,0.9375,0.0625,0.576388889,0.423611111
80804,899.5333333,Grasslands,0.888257576,0.111742424,0.120792079,0.879207921,0.8441247,0.1558753,0.492842536,0.507157464,0.162735849,0.837264151,0.223517979,0.776482021,0.471371505,0.528628495,0.437288136,0.562711864,0.795066414,0.204933586,0.260487805,0.739512195,0.215909091,0.784090909,0.67816092,0.32183908,0.676699029,0.323300971,0.938989514,0.061010486,0.462200957,0.537799043
80805,1331,Grasslands,0.848373235,0.151626765,0.201408451,0.798591549,0.75,0.25,0.275086505,0.724913495,0.236672052,0.763327948,0.209096652,0.790903348,0.529236868,0.470763132,0.404166667,0.595833333,0.845208845,0.154791155,0.254119138,0.745880862,0.302241066,0.697758934,0.639334155,0.360665845,0.583950617,0.416049383,0.94273399,0.05726601,0.49053146,0.50946854
80806,538.4,Grasslands,0.817610063,0.182389937,0.171799028,0.828200972,0.857142857,0.142857143,0.303643725,0.696356275,0.239463602,0.760536398,0.222575517,0.777424483,0.500994036,0.499005964,0.298657718,0.701342282,0.834645669,0.165354331,0.271986971,0.728013029,0.223974763,0.776025237,0.704292528,0.295707472,0.601286174,0.398713826,0.938485804,0.061514196,0.452531646,0.547468354
80807,57.13333333,Grasslands,0.909090909,0.090909091,0.075757576,0.924242424,0.545454545,0.454545455,0.317073171,0.682926829,0.333333333,0.666666667,0.212121212,0.787878788,0.377358491,0.622641509,0.225806452,0.774193548,0.784615385,0.215384615,0.370967742,0.629032258,0.234375,0.765625,0.75,0.25,0.584615385,0.415384615,0.923076923,0.076923077,0.523076923,0.476923077
80808,1611.066667,Grasslands,0.817369727,0.182630273,0.160812294,0.839187706,0.762541806,0.237458194,0.242375602,0.757624398,0.232253618,0.767746382,0.297454931,0.702545069,0.50990099,0.49009901,0.33773862,0.66226138,0.852491367,0.147508633,0.250388802,0.749611198,0.306389158,0.693610842,0.626357354,0.373642646,0.615992103,0.384007897,0.950827653,0.049172347,0.54807223,0.45192777
80809,1564.333333,Grasslands,0.884573304,0.115426696,0.152086907,0.847913093,0.791082803,0.208917197,0.379619261,0.620380739,0.207157605,0.792842395,0.195882026,0.804117974,0.445475638,0.554524362,0.377866401,0.622133599,0.804168952,0.195831048,0.291713326,0.708286674,0.238562092,0.761437908,0.69661675,0.30338325,0.641414141,0.358585859,0.934471366,0.065528634,0.471947195,0.528052805
80810,1069.933333,Grasslands,0.863782051,0.136217949,0.166248956,0.833751044,0.807763401,0.192236599,0.326923077,0.673076923,0.205673759,0.794326241,0.225306122,0.774693878,0.469189189,0.530810811,0.366261398,0.633738602,0.810636583,0.189363417,0.263980263,0.736019737,0.2544,0.7456,0.700889248,0.299110752,0.641618497,0.358381503,0.92776886,0.07223114,0.467417538,0.532582462
80811,281.3333333,Grasslands,0.836363636,0.163636364,0.084375,0.915625,0.811188811,0.188811189,0.314465409,0.685534591,0.208661417,0.791338583,0.267080745,0.732919255,0.439330544,0.560669456,0.343558282,0.656441718,0.863636364,0.136363636,0.294670846,0.705329154,0.212121212,0.787878788,0.689969605,0.310030395,0.636085627,0.363914373,0.914373089,0.085626911,0.49695122,0.50304878
80812,154.2666667,Grasslands,0.824468085,0.175531915,0.481927711,0.518072289,0.70212766,0.29787234,0.317073171,0.682926829,0.13836478,0.86163522,0.291891892,0.708108108,0.548672566,0.451327434,0.371681416,0.628318584,0.903225806,0.096774194,0.287292818,0.712707182,0.184210526,0.815789474,0.462765957,0.537234043,0.628415301,0.371584699,0.942105263,0.057894737,0.565217391,0.434782609
80813,1414.4,Grasslands,0.824455206,0.175544794,0.153125,0.846875,0.864566929,0.135433071,0.470238095,0.529761905,0.203389831,0.796610169,0.233662145,0.766337855,0.431185362,0.568814638,0.365555556,0.634444444,0.790400972,0.209599028,0.273631841,0.726368159,0.265983112,0.734016888,0.663814181,0.336185819,0.615955473,0.384044527,0.916969697,0.083030303,0.432908318,0.567091682
80814,2756.666667,Grasslands,0.844937671,0.155062329,0.224314503,0.775685497,0.767166535,0.232833465,0.283703704,0.716296296,0.239403454,0.760596546,0.192604006,0.807395994,0.490566038,0.509433962,0.388198758,0.611801242,0.828239609,0.171760391,0.302244704,0.697755296,0.266206483,0.733793517,0.683092085,0.316907915,0.617848259,0.382151741,0.918927156,0.081072844,0.480927678,0.519072322
80815,513.6,Grasslands,0.881773399,0.118226601,0.10880829,0.89119171,0.846511628,0.153488372,0.464419476,0.535580524,0.164882227,0.835117773,0.219798658,0.780201342,0.455399061,0.544600939,0.401785714,0.598214286,0.804276316,0.195723684,0.268907563,0.731092437,0.211570248,0.788429752,0.6921797,0.3078203,0.684121622,0.315878378,0.968543046,0.031456954,0.466887417,0.533112583
80816,696.4666667,Grasslands,0.88004896,0.11995104,0.133162612,0.866837388,0.86746988,0.13253012,0.417127072,0.582872928,0.173716012,0.826283988,0.228643216,0.771356784,0.484193012,0.515806988,0.405764967,0.594235033,0.802453988,0.197546012,0.256603774,0.743396226,0.216748768,0.783251232,0.647277228,0.352722772,0.65621079,0.34378921,0.944512947,0.055487053,0.477075589,0.522924411
80817,1264.266667,Grasslands,0.898777174,0.101222826,0.155429383,0.844570617,0.789074355,0.210925645,0.428943937,0.571056063,0.187969925,0.812030075,0.202090592,0.797909408,0.442512077,0.557487923,0.431490385,0.568509615,0.795625427,0.204374573,0.259103641,0.740896359,0.230455472,0.769544528,0.675675676,0.324324324,0.661087866,0.338912134,0.932238193,0.067761807,0.458847737,0.541152263
80818,947.6,Grasslands,0.789566755,0.210433245,0.175162187,0.824837813,0.840220386,0.159779614,0.237068966,0.762931034,0.227424749,0.772575251,0.261261261,0.738738739,0.424170616,0.575829384,0.254201681,0.745798319,0.830837004,0.169162996,0.295748614,0.704251386,0.274406332,0.725593668,0.6886121,0.3113879,0.598737601,0.401262399,0.919611307,0.080388693,0.494252874,0.505747126
80901,453.5333333,Grasslands,0.843629344,0.156370656,0.152941176,0.847058824,0.917695473,0.082304527,0.508547009,0.491452991,0.223684211,0.776315789,0.258687259,0.741312741,0.354368932,0.645631068,0.315789474,0.684210526,0.747591522,0.252408478,0.286836935,0.713163065,0.290944123,0.709055877,0.68359375,0.31640625,0.650698603,0.349301397,0.885214008,0.114785992,0.458252427,0.541747573
80903,92,Grasslands,0.847619048,0.152380952,0.196078431,0.803921569,0.907407407,0.092592593,0.543478261,0.456521739,0.193548387,0.806451613,0.269230769,0.730769231,0.488372093,0.511627907,0.406779661,0.593220339,0.723809524,0.276190476,0.31372549,0.68627451,0.235849057,0.764150943,0.692307692,0.307692308,0.689320388,0.310679612,0.886792453,0.113207547,0.40952381,0.59047619
80904,70.66666667,Grasslands,0.725,0.275,0.441558442,0.558441558,0.564102564,0.435897436,0.382352941,0.617647059,0.175675676,0.824324324,0.3,0.7,0.444444444,0.555555556,0.19047619,0.80952381,0.725,0.275,0.384615385,0.615384615,0.1375,0.8625,0.75,0.25,0.581081081,0.418918919,0.85,0.15,0.525641026,0.474358974
80907,536.1333333,Grasslands,0.828200972,0.171799028,0.159539474,0.840460526,0.877697842,0.122302158,0.479245283,0.520754717,0.25,0.75,0.257425743,0.742574257,0.322645291,0.677354709,0.248603352,0.751396648,0.734527687,0.265472313,0.295379538,0.704620462,0.311290323,0.688709677,0.711947627,0.288052373,0.597643098,0.402356902,0.872964169,0.127035831,0.459415584,0.540584416
81001,945.5333333,Grasslands,0.883392226,0.116607774,0.094480823,0.905519177,0.801829268,0.198170732,0.4004329,0.5995671,0.175478065,0.824521935,0.224749773,0.775250227,0.455006337,0.544993663,0.36971831,0.63028169,0.817299206,0.182700794,0.288808664,0.711191336,0.201419698,0.798580302,0.669946333,0.330053667,0.655797101,0.344202899,0.962765957,0.037234043,0.505757307,0.494242693
81002,681.3333333,Grasslands,0.864364982,0.135635018,0.134020619,0.865979381,0.886227545,0.113772455,0.463855422,0.536144578,0.194524496,0.805475504,0.224310777,0.775689223,0.505982906,0.494017094,0.414868106,0.585131894,0.787730061,0.212269939,0.241854637,0.758145363,0.240648379,0.759351621,0.654135338,0.345864662,0.636588381,0.363411619,0.951851852,0.048148148,0.448019802,0.551980198
